id,title,authors,doi,arxiv_id,year,journal,application,source_api,url,pdf_url
1678,Heavy-Ion Physics at the LHC,"[""LHC-US Heavy Ion Collaboration""]",,nucl-ex/0104014v1,2001,,,arxiv,http://arxiv.org/abs/nucl-ex/0104014v1,https://arxiv.org/pdf/nucl-ex/0104014v1
2137,Extracting the Oxide Capacitance Using Inductance–Capacitance–Resistance Meter Measurement    on Metal-Oxide-Semiconductor Capacitors,"[""Woohyung Lee"", ""Jeshik Shin"", ""Hyundoek Yang"", ""Hyunsang Hwang""]",10.1143/jjap.40.5308,,2001,Japanese Journal of Applied Physics,,crossref,https://doi.org/10.1143/jjap.40.5308,https://iopscience.iop.org/article/10.1143/JJAP.40.5308/pdf
1424,Unquenched large orbital magnetic moment in NiO,"[""S. K. Kwon"", ""B. I. Min""]",10.1103/PhysRevB.62.73,cond-mat/0003371v1,2000,,,arxiv,http://arxiv.org/abs/cond-mat/0003371v1,https://arxiv.org/pdf/cond-mat/0003371v1
1441,The orbital moment in NiO,"[""R. J. Radwanski"", ""Z. Ropka"", ""R. Michalski""]",,cond-mat/0005358v1,2000,,,arxiv,http://arxiv.org/abs/cond-mat/0005358v1,https://arxiv.org/pdf/cond-mat/0005358v1
1837,Solar cycle variation in solar f-mode frequencies and radius,"[""H. M. Antia"", ""Sarbani Basu"", ""J. Pintar"", ""B. Pohl""]",10.1023/A:1005204800696,astro-ph/0001293v1,2000,Solar Phys. 192 (2000) 459,fuel_cell,arxiv,http://arxiv.org/abs/astro-ph/0001293v1,https://arxiv.org/pdf/astro-ph/0001293v1
1848,Possible solar cycle variations in the convection zone,"[""Sarbani Basu"", ""H. M. Antia""]",10.1023/A:1005232901528,astro-ph/0001444v1,2000,Solar Phys. 192 (2000) 449,,arxiv,http://arxiv.org/abs/astro-ph/0001444v1,https://arxiv.org/pdf/astro-ph/0001444v1
162,Moment scaling at the sol - gel transition,"[""R. Botet"", ""M. Ploszajczak""]",,cond-mat/9901244v1,1999,J. of Sol-Gel Science and Technology 15 (1999) 167-174,fuel_cell,arxiv,http://arxiv.org/abs/cond-mat/9901244v1,https://arxiv.org/pdf/cond-mat/9901244v1
182,A simple solid-on-solid model of epitaxial thin films growth: inhomogeneous multilayered sandwiches,"[""K. Malarz"", ""A. Z. Maksymowicz""]",10.1016/S0040-6090(00)00680-5,cond-mat/9905112v2,1999,Thin Solid Films 367 (2000) 28,,arxiv,http://arxiv.org/abs/cond-mat/9905112v2,https://arxiv.org/pdf/cond-mat/9905112v2
790,Confirming EIS Clusters. Optical and Infrared Imaging,"[""L. F. Olsen"", ""H. E. Jorgensen"", ""M. Scodeggio"", ""L. da Costa"", ""R. Rengelink"", ""M. Nonino"", ""A. Biviano"", ""M. Ramella"", ""W. Boschin""]",,astro-ph/9910447v1,1999,,,arxiv,http://arxiv.org/abs/astro-ph/9910447v1,https://arxiv.org/pdf/astro-ph/9910447v1
795,Confirming EIS Clusters. Multi-object Spectroscopy,"[""A. Biviano"", ""M. Ramella"", ""W. Boschin"", ""S. Bardelli"", ""M. Scodeggio"", ""L. N. da Costa"", ""L. F. Olsen"", ""M. Nonino"", ""S. Borgani"", ""M. Girardi""]",,astro-ph/9910470v1,1999,,,arxiv,http://arxiv.org/abs/astro-ph/9910470v1,https://arxiv.org/pdf/astro-ph/9910470v1
808,EIS - An Imaging Survey for VLT Science,"[""Luiz da Costa""]",10.1007/10720961_25,astro-ph/9905228v1,1999,,,arxiv,http://arxiv.org/abs/astro-ph/9905228v1,https://arxiv.org/pdf/astro-ph/9905228v1
1026,A Case Study Of The Use Of Multi-Electrode Earth Resistivity In Thinly Mantled Karst,"[""M.J.S. Roth"", ""J.R. Mackey"", ""J.E. Nyquist""]",10.3997/2214-4609-pdb.202.1999_033,,1999,12th EEGS Symposium on the Application of Geophysics to Engineering and Environmental Problems,,crossref,https://doi.org/10.3997/2214-4609-pdb.202.1999_033,
1605,Magnesium Deposition and Dissolution Processes in Ethereal Grignard Salt Solutions Using Simultaneous EQCM-EIS and In Situ FTIR Spectroscopy,"[""Doron Aurbach""]",10.1149/1.1390949,,1999,Electrochemical and Solid-State Letters,fuel_cell,crossref,https://doi.org/10.1149/1.1390949,
1634,Electrical Impedance Spectroscopy (EIS) as a New Characterisation Tool for the Determination of Electrical Material Parameters in Semiconductors and Insulators,"[""P. Viscor"", ""M. Jensen"", ""J. Vedde""]",10.4028/www.scientific.net/ssp.69-70.479,,1999,Solid State Phenomena,,crossref,https://doi.org/10.4028/www.scientific.net/ssp.69-70.479,
2015,Charge Relaxation Resistances and Charge Fluctuations in Mesoscopic Conductors,"[""M. Buttiker""]",10.3938/jkps.34.121,cond-mat/9902054v1,1999,"M. Buttiker, J. Korean Phys. Soc. 34, 121-130 (1999).",fuel_cell,arxiv,http://arxiv.org/abs/cond-mat/9902054v1,https://arxiv.org/pdf/cond-mat/9902054v1
29,ESO Imaging Survey IV. Exploring the EIS Multicolor Data,"[""S. Zaggia"", ""I. Hook"", ""R. Mendez"", ""L. da Costa"", ""L. F. Olsen"", ""M. Nonino"", ""A. Wicenec"", ""C. Benoist"", ""E. Bertin"", ""E. Deul"", ""T. Erben"", ""M. D. Guarnieri"", ""R. Hook"", ""I. Prandoni"", ""M. Scodeggio"", ""R. Slijkhuis"", ""R. Wichmann""]",,astro-ph/9807152v1,1998,,fuel_cell,arxiv,http://arxiv.org/abs/astro-ph/9807152v1,https://arxiv.org/pdf/astro-ph/9807152v1
194,Polycrystalline thin-film cadmium telluride solar cells fabricated by electrodeposition. Annual technical report,"[""J.U. Trefny"", ""D. Mao""]",10.2172/564269,,1998,,,crossref,https://doi.org/10.2172/564269,
985,Variable Stars: which Nyquist Frequency ?,"[""L. Eyer"", ""P. Bartholdi""]",10.1051/aas:1999102,astro-ph/9808176v1,1998,,,arxiv,http://arxiv.org/abs/astro-ph/9808176v1,https://arxiv.org/pdf/astro-ph/9808176v1
1189,Synthesis and Characterization of PZT Fibers via Sol-Gel,"[""O. Binkle"", ""R. Nass""]",10.1023/a:1008616516686,,1998,Journal of Sol-Gel Science and Technology,,crossref,https://doi.org/10.1023/a:1008616516686,https://link.springer.com/content/pdf/10.1023/A:1008616516686.pdf
1363,Ac transport studies in polymers by a resistor network and transfer matrix approaches: application to polyaniline,"[""H. N. Nagashima"", ""R. N. Onody"", ""R. M. Faria""]",10.1103/PhysRevB.59.905,cond-mat/9811335v1,1998,,,arxiv,http://arxiv.org/abs/cond-mat/9811335v1,https://arxiv.org/pdf/cond-mat/9811335v1
1368,Long-range excitons in conjugated polymers with ring torsions: poly(para-phenylene) and polyaniline,"[""Kikuo Harigaya""]",10.1088/0953-8984/10/34/020,cond-mat/9802143v2,1998,J. Phys.: Condens. Matter 10 (1998) 7679-7690,,arxiv,http://arxiv.org/abs/cond-mat/9802143v2,https://arxiv.org/pdf/cond-mat/9802143v2
1568,Tunneling in Paired Fractional Quantum Hall States: Conductance and Andreev Reflection of Non-Abelions,"[""Ken-ichiro Imura"", ""Kazusumi Ino""]",10.1016/S0038-1098(98)00241-5,cond-mat/9805224v2,1998,"Solid State Commun. 107, 497 (1998)",,arxiv,http://arxiv.org/abs/cond-mat/9805224v2,https://arxiv.org/pdf/cond-mat/9805224v2
1574,Hall-effect in LuNi_2B_2C in normal and superconducting mixed states,"[""V. N. Narozhnyi"", ""J. Freudenberger"", ""V. N. Kochetkov"", ""K. A. Nenkov"", ""G. Fuchs"", ""K. -H. M\u00fcller""]",10.1016/S0038-1098(98)00547-X,cond-mat/9811273v1,1998,"Solid State Commun., 109 (1999) 549.",,arxiv,http://arxiv.org/abs/cond-mat/9811273v1,https://arxiv.org/pdf/cond-mat/9811273v1
1577,Squeezed States of a Particle in Magnetic Field,"[""M. Ozana"", ""A. L. Shelankov""]",10.1134/1.1130543,quant-ph/9801077v2,1998,Solid State Phys. 40 (1998) 1276,fuel_cell,arxiv,http://arxiv.org/abs/quant-ph/9801077v2,https://arxiv.org/pdf/quant-ph/9801077v2
1333,"Polycrystalline thin film cadmium telluride solar cells fabricated by electrodeposition. Annual technical report, 20 March 1995--19 March 1996","[""J U Trefny"", ""D Mao""]",10.2172/463615,,1997,,,crossref,https://doi.org/10.2172/463615,
1346,The influence of the electrodeposition parameters on the morphology of organo-transition metal complexes for thin film gas sensor applications,"[""J.R Bates"", ""P Kathirgamanathan"", ""R.W Miles""]",10.1016/s0040-6090(96)09172-9,,1997,Thin Solid Films,,crossref,https://doi.org/10.1016/s0040-6090(96)09172-9,
1431,Exchange Anisotropy in Epitaxial and Polycrystalline NiO/NiFe Bilayers,"[""R. P. Michel"", ""A. Chaiken"", ""C. T. Wang"", ""L. E. Johnson""]",10.1103/PhysRevB.58.8566,cond-mat/9701115v1,1997,,,arxiv,http://arxiv.org/abs/cond-mat/9701115v1,https://arxiv.org/pdf/cond-mat/9701115v1
190,Electrodeposition of CuInS2 from aqueous solution (II) electrodeposition of CuInS2 film,"[""Tohru Yukawa"", ""Katsumi Kuwabara"", ""Kunihito Koumoto""]",10.1016/s0040-6090(96)08545-8,,1996,Thin Solid Films,,crossref,https://doi.org/10.1016/s0040-6090(96)08545-8,
191,Electrodeposition of CuInS2 from aqueous solution Part I. Electrodeposition of CuS film,"[""Tohru Yukawa"", ""Katsumi Kuwabara"", ""Kunihito Koumoto""]",10.1016/0040-6090(95)08245-x,,1996,Thin Solid Films,,crossref,https://doi.org/10.1016/0040-6090(95)08245-x,
214,NiO Exchange Bias Layers Grown by Direct Ion Beam Sputtering of a Nickel Oxide Target,"[""Richard P. Michel"", ""A. Chaiken"", ""Young K. Kim"", ""Lantz E. Johnson""]",10.1109/20.539107,cond-mat/9606052v1,1996,,fuel_cell,arxiv,http://arxiv.org/abs/cond-mat/9606052v1,https://arxiv.org/pdf/cond-mat/9606052v1
1632,Application of the P.E.M. theory to solid electrolyte pressed powder pellets: Electrically isotropic solid electrolyte particles,"[""R JIMENEZ""]",10.1016/s0167-2738(96)00371-2,,1996,Solid State Ionics,,crossref,https://doi.org/10.1016/s0167-2738(96)00371-2,
1335,"Polycrystalline thin-film, cadmium-telluride solar cells fabricated by electrodeposition cells. Final subcontract report, March 20, 1992--April 27, 1995","[""J.U. Trefny"", ""D. Mao"", ""D. Kim""]",10.2172/135102,,1995,,,crossref,https://doi.org/10.2172/135102,
185,Long-wave models of thin film fluid dynamics,"[""A. J. Roberts""]",,chao-dyn/9411001v1,1994,,,arxiv,http://arxiv.org/abs/chao-dyn/9411001v1,https://arxiv.org/pdf/chao-dyn/9411001v1
764,"Impedance of Electrode-Oxide Melts Containing Iron
                                                Oxide","[""Toshio Yokokawa""]",10.1149/199413.0350pv,,1994,ECS Proceedings Volumes,,crossref,https://doi.org/10.1149/199413.0350pv,https://iopscience.iop.org/article/10.1149/199413.0350PV
1337,"Polycrystalline thin film cadmium telluride solar cells fabricated by electrodeposition. Annual subcontract report, 20 March 1993--19 March 1994","[""J.U. Trefny"", ""T.E. Furtak"", ""D.L. Williamson"", ""D. Kim""]",10.2172/10173247,,1994,,,crossref,https://doi.org/10.2172/10173247,
1609,Impedance spectroscopy in electrode/electrolyte interface investigations,"[""C. Arbizzani"", ""M. Borghini"", ""M. Mastragostino"", ""L. Meneghello"", ""A. Zanelli""]",10.1016/0167-2738(94)90134-1,,1994,Solid State Ionics,,crossref,https://doi.org/10.1016/0167-2738(94)90134-1,
353,Improved Coatings Testing and Evaluation Using Electrochemical Impedance Spectroscopy,"[""P Kamarchik""]",10.1520/stp18086s,,1993,Electrochemical Impedance: Analysis and Interpretation,,crossref,https://doi.org/10.1520/stp18086s,
366,Equivalent Circuit Modeling of Aluminum/Polymer Laminates Using Electrochemical Impedance Spectroscopy,"[""GRT Schueller"", ""SR Taylor""]",10.1520/stp18078s,,1993,Electrochemical Impedance: Analysis and Interpretation,,crossref,https://doi.org/10.1520/stp18078s,
369,Analyzing Simulated Electrochemical Impedance Spectroscopy Results by the Systematic Permutation of Data Points,"[""PR Roberge""]",10.1520/stp18063s,,1993,Electrochemical Impedance: Analysis and Interpretation,,crossref,https://doi.org/10.1520/stp18063s,
1353,ChemInform Abstract: Thin‐Film Cadmium Mercury Telluride Prepared by Nonaqueous Electrodeposition.,"[""C. L. COLYER"", ""M. COCIVERA""]",10.1002/chin.199216021,,1992,ChemInform,,crossref,https://doi.org/10.1002/chin.199216021,
1601,Impedance spectroscopy studies of electrode-electrolyte systems,"[""O VELLE"", ""T NORBY""]",10.1016/0167-2738(92)90094-6,,1992,Solid State Ionics,,crossref,https://doi.org/10.1016/0167-2738(92)90094-6,
2022,[Time-resolved optical studies of charge relaxation and charge transfer at electrode interfaces],[],10.2172/10150438,,1992,,,crossref,https://doi.org/10.2172/10150438,
1549,Impedance Techniques in Beta Battery Studies,"[""Z.B. Stoynov""]",10.4028/www.scientific.net/kem.59-60.237,,1991,Key Engineering Materials,,crossref,https://doi.org/10.4028/www.scientific.net/kem.59-60.237,
2155,Transition metal ion complexes of thiosemicarbazones derived from 2-acetylpyridineN-oxide. Part III. Spectral and thermal studies of the metal complexes of 2-acetylpyridineN-oxide thiosemicarbazone,"[""Douglas X. West"", ""Julyan N. Albert""]",10.1007/bf01127859,,1991,Transition Metal Chemistry,fuel_cell,crossref,https://doi.org/10.1007/bf01127859,http://link.springer.com/content/pdf/10.1007/BF01127859.pdf
1320,Electrodeposition of magnetic materials for thin-film heads,"[""S.H. Liao""]",10.1109/20.50562,,1990,IEEE Transactions on Magnetics,,crossref,https://doi.org/10.1109/20.50562,
1349,Superconductor Thin Films via an Electrodeposition Process,"[""R. N. Bhattacharya"", ""R. Noufi"", ""L. L. Roybal"", ""R. K. Ahrenkiel"", ""P. Parilla"", ""A. Mason"", ""D. Albin""]",10.1007/978-1-4684-1345-8_35,,1990,Science and Technology of Thin Film Superconductors 2,,crossref,https://doi.org/10.1007/978-1-4684-1345-8_35,
1308,Electrodeposition of Thin Film Semiconductors,"[""C. D. Lokhande"", ""S. H. Pawar""]",10.1515/9783112495100-005,,1989,January 16,,crossref,https://doi.org/10.1515/9783112495100-005,
2167,On the capacitance of metal/thin oxide/semiconductor structures with localized oxide states,"[""A. Nannini"", ""P.E. Bagnoli""]",10.1016/0038-1101(89)90086-5,,1989,Solid-State Electronics,,crossref,https://doi.org/10.1016/0038-1101(89)90086-5,
1603,Beta″ Alumina: A Solid Electrolyte as a Solid-State Laser Host,"[""B. Dunn"", ""J. O. Thomas"", ""G. C. Farrington""]",10.1007/978-1-4613-0899-7_15,,1987,Spectroscopy of Solid-State Laser-Type Materials,,crossref,https://doi.org/10.1007/978-1-4613-0899-7_15,
1859,"Equivalent diagram of a solar cell, based on short-circuit and open-circuit tests","[""Michael A. Slonim"", ""Avraam L. Tslaf""]",10.1016/0379-6787(87)90055-x,,1987,Solar Cells,,crossref,https://doi.org/10.1016/0379-6787(87)90055-x,
2160,"Polarizable capacitance versus voltage characteristics for metal, oxide, and silicon capacitors passivated by various oxide glasses","[""Keiji Kobayashi""]",10.1063/1.98567,,1987,Applied Physics Letters,fuel_cell,crossref,https://doi.org/10.1063/1.98567,https://pubs.aip.org/aip/apl/article-pdf/51/20/1600/18463384/1600_1_online.pdf
2027,"Comment on “direct observation of elementary steps in charge transfer mediated by surface states on TiO2 electrode under illumination” by Liu Chongyang, Chen Yixuan and Li Wenzhao","[""C.M. Braun""]",10.1016/0039-6028(86)90751-x,,1986,Surface Science,,crossref,https://doi.org/10.1016/0039-6028(86)90751-x,
2028,Reply to “comment on ‘direct observation of elementary steps in charge transfer mediated by surface states on TiO2 electrode under illumination’ by christian M. Braun”,"[""Liu chongyang"", ""Chen Yixuan""]",10.1016/0039-6028(86)90230-x,,1986,Surface Science,,crossref,https://doi.org/10.1016/0039-6028(86)90230-x,
2020,Direct observation of elementary steps in charge transfer mediated by surface states on TiO2 electrode under illumination,"[""Liu Chongyang"", ""Chen Yixuan"", ""Li Wenzhao""]",10.1016/0039-6028(85)91067-2,,1985,Surface Science,,crossref,https://doi.org/10.1016/0039-6028(85)91067-2,
1342,Electrodeposition of thin-film CdSe from sulphite solution,"[""Michael Cocivera""]",10.1039/c39840000938,,1984,"Journal of the Chemical Society, Chemical Communications",,crossref,https://doi.org/10.1039/c39840000938,
1635,Impurities and solid electrolyte failure,"[""L DEJONGHE""]",10.1016/0167-2738(82)90070-4,,1982,Solid State Ionics,,crossref,https://doi.org/10.1016/0167-2738(82)90070-4,
1645,Gas-diffusion-controlled solid-electrolyte oxygen sensors,"[""H DIETZ""]",10.1016/0167-2738(82)90085-6,,1982,Solid State Ionics,,crossref,https://doi.org/10.1016/0167-2738(82)90085-6,
1336,Low resistance bismuth film reflectance determination using the complex electrical impedance characteristics,"[""LornL. Howard"", ""DavidW. Akert""]",10.1016/0040-6090(76)90491-0,,1976,Thin Solid Films,,crossref,https://doi.org/10.1016/0040-6090(76)90491-0,
17,Implementation of Second-Generation Fourier Transform Electrochemical Impedance Spectroscopy with Commercial Potentiostat and Application to Time-Resolved Electrochemical Impedance Spectroscopy,[],10.1021/acs.analchem.9b03226.s001,,,,,crossref,https://doi.org/10.1021/acs.analchem.9b03226.s001,
19,Some Applications of Electrochemical Impedance Spectroscopy,"[""Mohd Alias""]",10.23860/thesis-alias-mohd-1992,,,,,crossref,https://doi.org/10.23860/thesis-alias-mohd-1992,
30,Oxidative MnO2 Template Assisted Electrochemical Fabrication of Graphene/Polypyrrole Supercapacitor Electrodes,[],10.1021/acs.langmuir.4c00316.s001,,,,supercapacitor,crossref,https://doi.org/10.1021/acs.langmuir.4c00316.s001,
31,Cyclodextrin/Graphene-Based Porous Carbon Nanofibers with Embedded MnO2 Nanoparticles for Supercapacitor Applications,[],10.1021/acsanm.2c00645.s001,,,,supercapacitor,crossref,https://doi.org/10.1021/acsanm.2c00645.s001,
32,One-Step Synthesis of Nitrogen/Sulfur Codoped Graphene/MnO2 Film as a High-Performance Supercapacitor,[],10.1021/acsaem.5c00530.s001,,,,supercapacitor,crossref,https://doi.org/10.1021/acsaem.5c00530.s001,
34,Preparation of Ag-CNTs and Ag-Graphene nanocomposite and their combination with MnO2 bath deposition for flexible supercapacitor development.,"[""Norawich Keawploy""]",10.58837/chula.the.2019.375,,,,supercapacitor,crossref,https://doi.org/10.58837/chula.the.2019.375,
46,Haptenation of Skin Sensitizers with Cysteine and Gold Nanoparticles Modified Screen Printed Carbon Electrode Analyzed Using Impedance Technique,"[""Teh Ubaidah"", ""Azila Abdul-Aziz""]",10.2139/ssrn.3895683,,,SSRN Electronic Journal,,crossref,https://doi.org/10.2139/ssrn.3895683,
49,Expanding Carbon Electrode Area and Drifting Reference Electrode Potential in Screen-Printed Electrode Strips,[],10.1021/acs.analchem.5c00785.s001,,,,,crossref,https://doi.org/10.1021/acs.analchem.5c00785.s001,
50,Modification of screen-printed carbon electrode for detection of pesticides,"[""Kansuda Langor""]",10.58837/chula.the.2021.66,,,,biosensor,crossref,https://doi.org/10.58837/chula.the.2021.66,
53,Method development for determination of total vitamin K using screen-printed graphene electrode,"[""Whitchuta Jesadabundit""]",10.58837/chula.the.2016.1461,,,,fuel_cell,crossref,https://doi.org/10.58837/chula.the.2016.1461,
54,Method development for determination of carbofuran using nanomaterial-modified screen-printed carbon electrode,"[""Apapond Jirasirichote""]",10.58837/chula.the.2016.1420,,,,fuel_cell,crossref,https://doi.org/10.58837/chula.the.2016.1420,
65,Exploring electrochemical frontiers: From nanomaterial synthesis to potassium metal battery innovations,"[""Shervin Alaei""]",10.31274/td-20251215-215,,,,battery,crossref,https://doi.org/10.31274/td-20251215-215,
66,Automated 3D-Printed Microfluidic Array for Rapid Nanomaterial-Enhanced Detection of Multiple Proteins,[],10.1021/acs.analchem.8b01198.s001,,,,,crossref,https://doi.org/10.1021/acs.analchem.8b01198.s001,
67,"Method development for determination of ascorbic acid, dopamine and uric acid using nanomaterial-modified screen-printed carbon electrode","[""Kanjana Kunpatee""]",10.58837/chula.the.2015.997,,,,biosensor,crossref,https://doi.org/10.58837/chula.the.2015.997,
68,Printed Thin-Film Battery for Personal Electronics,"[""Jinbo Li""]",10.14264/437a895,,,,battery,crossref,https://doi.org/10.14264/437a895,
69,Development of next generation rechargeable printed battery,"[""Benoit Clement""]",10.14264/d18ae61,,,,battery,crossref,https://doi.org/10.14264/d18ae61,
78,When Conductive MOFs Meet MnO2: High Electrochemical Energy Storage Performance in an Aqueous Asymmetric Supercapacitor,[],10.1021/acsami.1c08161.s001,,,,supercapacitor,crossref,https://doi.org/10.1021/acsami.1c08161.s001,
79,Variation of the MnO2 Birnessite Structure upon Charge/Discharge in an Electrochemical Supercapacitor Electrode in Aqueous Na2SO4 Electrolyte,[],10.1021/jp0773029.s005,,,,supercapacitor,crossref,https://doi.org/10.1021/jp0773029.s005,
81,Electrochemical Performance of an Asymmetric Coin Cell Supercapacitor Based on Marshmallow-like MnO2/Carbon Cloth in Neutral and Alkaline Electrolytes,[],10.1021/acs.energyfuels.0c03807.s001,,,,supercapacitor,crossref,https://doi.org/10.1021/acs.energyfuels.0c03807.s001,
88,Impedance Spectroscopy-Based Reduced Graphene Oxide-Incorporated ZnO Composite Sensor for H2S Investigations,[],10.1021/acsomega.9b00754.s001,,,,,crossref,https://doi.org/10.1021/acsomega.9b00754.s001,
